,game_id,away_score,home_score,total,total_line,result,spread_line,ewma_dynamic_window_rushing_offense_home,ewma_dynamic_window_passing_offense_home,ewma_dynamic_window_rushing_defense_home,ewma_dynamic_window_passing_defense_home,ewma_dynamic_window_rushing_offense_away,ewma_dynamic_window_passing_offense_away,ewma_dynamic_window_rushing_defense_away,ewma_dynamic_window_passing_defense_away,home_spread_hit,over_hit,home_team_win,pred_total,pred_result,pred_hometeam_winner,spread_hit,over_under_hit
1676,2007_14_CHI_WAS,16,24,40,39.0,8.0,3.0,-0.1594712364771431,0.0250407309642474,-0.0311915807758007,0.0435217726203242,-0.1505076451140831,-0.1141577813597456,-0.1116973588320003,-0.0054495382794577,1,0,1,41.39533126006747,3.6992673464699735,1,1,1
2168,2009_18_BAL_NE,33,14,47,43.5,-19.0,3.5,-0.041270570564092,0.2172196440067496,-0.0305918556973988,-0.0631509908041271,-0.0104890550624499,0.0036926591612135,-0.1644939176713175,-0.1655728044236789,0,0,0,44.38600053739514,3.6944288781344627,1,0,1
2660,2012_04_CLE_BAL,16,23,39,44.0,7.0,11.5,-0.0190363855412218,0.1137176087359246,-0.0476039372561906,0.0548456545578024,-0.0897631174032041,-0.1320977672697599,-0.0903745939384289,0.0907990007783077,0,0,1,44.02514871474115,7.886458764175773,1,1,0
857,2003_21_CAR_NE,29,32,61,38.0,3.0,7.0,-0.1162058229666782,0.0226521206453893,-0.0108603246290606,-0.181173354057023,-0.1278437073836243,0.0225314663454755,-0.1036433963599216,-0.1482553817429562,0,0,1,41.57115069025417,2.549135206571191,1,1,1
578,2002_14_SF_DAL,31,27,58,40.0,-4.0,-4.5,-0.1181399470390258,-0.1343802209307871,-0.1879814421945913,-0.0110575422695287,0.0473039095642799,0.1640315876774624,-0.0572098596509291,0.148372565810614,1,0,0,44.758098493635686,-3.327731163285786,0,1,1
2074,2009_10_BAL_CLE,16,0,16,39.5,-16.0,-10.5,-0.1558910904007114,-0.6720010655905284,-0.0293500242848781,0.1811255855251662,-0.0223998788099681,0.0277515434074755,-0.1435287561594087,-0.0589829654536607,0,0,0,35.18222993889254,-18.92562689680653,0,1,1
2457,2011_05_TEN_PIT,17,38,55,40.0,21.0,3.0,-0.0613019663412855,0.0397434265155005,-0.1236550331948948,-0.0376939247395261,-0.2319186575202008,0.2058336019177096,-0.2442049788246817,0.0448926762181592,1,0,1,44.58206858998463,1.6076976793068092,1,0,1
1741,2008_01_NYJ_MIA,20,14,34,36.0,-6.0,-3.0,-0.1278167124292707,-0.1190731935959405,-0.0192368937910543,0.1336478209364257,-0.0819150542575432,-0.1641845976254543,-0.0311044382061471,-0.0727638489808806,0,0,0,39.80229456998138,-0.6214075592263488,0,0,0
2100,2009_12_NE_NO,17,38,55,57.0,21.0,1.0,0.0346246725061302,0.2118334693825287,0.0699110681874863,-0.2165413870952315,-0.027085405142135,0.2752622219689444,-0.0663515964399063,-0.2418739596011185,1,0,1,48.853778579503626,1.0402131946032989,0,1,1
2673,2012_05_GB_IND,27,30,57,49.5,3.0,-6.5,-0.1085676464329825,-0.0403034742592925,-0.0004833257490195,0.0333561987857035,-0.0575389269134439,0.1953764019778874,-0.0349923650237562,0.1333024777992488,1,0,1,47.92280176957962,-2.0900320966564583,0,1,0
3382,2015_09_MIA_BUF,17,33,50,44.0,16.0,4.0,0.0070860706218276,-0.033954670341265,-0.0312861686565886,-0.0143565244473216,-0.0828068148675822,0.0317834171899645,-0.0721583454653418,0.1718952305337236,1,0,1,45.41985526946657,3.842739785409248,1,0,1
1438,2006_12_CAR_WAS,13,17,30,36.5,4.0,-5.5,-0.0415803386998629,0.0052602053081346,-0.1186522670656684,0.238204322577429,-0.1524750292135288,-0.0090014451353478,-0.1658157067363204,-0.1099269025387065,1,0,1,41.943223413497996,-1.2389526674741602,0,1,0
1744,2008_01_HOU_PIT,17,38,55,43.0,21.0,6.5,-0.0971949094924868,0.14814971473045,-0.0565659558768154,-0.0403008894922376,0.018528875463672,0.0616474155327185,-0.0285356628716867,0.1737239641586699,1,0,1,48.281803102840186,5.384446375616552,1,0,1
2688,2012_06_DET_PHI,26,23,49,47.5,-3.0,3.5,-0.0877897063235098,0.0686942530846901,-0.1533046945304998,-0.0251435675153063,-0.0849808135827078,0.163813006082568,-0.0440536793578474,0.0803472198382059,0,0,0,46.57341018620685,2.770864323985159,1,1,0
678,2003_04_SF_MIN,7,35,42,43.0,28.0,0.0,0.1087507292714402,0.2116119171327355,-0.1296148757342284,0.0471667589848352,-0.0417218545091179,0.0119297073840467,-0.1226604273346449,-0.0189501766972167,1,0,1,46.13771733592754,7.012882706184943,1,1,0
2143,2009_16_HOU_MIA,27,20,47,47.0,-7.0,1.0,-0.0470328790812188,0.0327101185581467,-0.0111580821853008,0.0310524944795901,-0.1448155809089134,0.1441592779539488,-0.1503744542976113,-0.0344271212304448,0,99,0,45.395066312637134,-0.5187608231740564,0,1,0
219,2001_01_ATL_SF,13,16,29,46.0,3.0,3.5,-0.1149134656757968,0.1488257064712168,0.0573814735279237,-0.0172440667986977,-0.1514860941498321,-0.2602659798878463,-0.0499658084410742,0.059680356448028,0,0,1,42.52629576452746,11.21057533305732,1,0,1
2095,2009_12_WAS_PHI,24,27,51,40.5,3.0,9.5,-0.0500854406865516,0.0794054469902753,-0.0648485986844609,-0.0624061813214325,-0.1514339998723044,-0.04960626312138,-0.1014753916567964,-0.0473108945941415,0,0,1,42.360858380700115,6.240354014159758,1,1,1
3204,2014_12_NYJ_BUF,3,38,41,42.0,35.0,2.5,-0.1590249422599279,-0.0129657918200608,-0.0926689290397555,-0.080831013929109,-0.0297681117108946,-0.1520620313977651,-0.1427079766773028,0.1793487616543276,1,0,1,41.19005989839597,5.814390160759462,1,1,1
43,2000_04_KC_DEN,23,22,45,43.0,-1.0,7.0,-0.0616409703064057,0.1538745158541758,-0.1432372589398563,-0.0985061832148177,-0.1662066195674679,0.0772622538092417,-0.1871947765673424,-0.0360376353013457,0,0,0,43.66098060964503,5.974061107291412,1,1,1
210,2001_01_CHI_BAL,6,17,23,33.5,11.0,10.5,-0.1443795985046528,-0.1187511454196842,-0.3216922553954878,-0.4015476409945227,-0.1502120128586466,-0.0855591393192595,-0.1038330927864862,-0.0248572173509322,1,0,1,35.15092880737275,8.555415776112081,1,0,0
4488,2019_19_HOU_KC,31,51,82,50.5,20.0,10.0,0.0020523412102596,0.1840614720208787,0.0112742597614783,-0.0717440717834984,-0.0241435720376313,0.0604422114981228,-0.054815605207698,0.16063667612857,1,0,1,49.044233842823445,7.503392535026302,1,0,0
354,2001_13_CHI_GB,7,17,24,37.5,10.0,5.5,-0.1553265944677977,0.0955034550160255,-0.0904329273607593,-0.0600282126751202,-0.1279496643908844,-0.0688019399469751,-0.2084219261641132,0.0017415127707874,1,0,1,41.38579001276728,5.094435382345403,1,0,0
4025,2018_03_NYG_HOU,27,22,49,44.0,-5.0,6.5,-0.0589049239244703,-0.1363108880557134,-0.0855742035577861,0.1648170792321571,-0.127586506823645,-0.209223530036217,-0.0035276663435178,-0.0241635952776019,0,0,0,39.148106417616106,2.2984311116352667,1,1,0
3552,2016_04_SEA_NYJ,27,17,44,40.0,-10.0,-1.0,-0.0177469507998575,-0.0145494890750055,-0.268287501681086,0.1224527281195145,-0.1393075561364819,0.1857277645986385,-0.1028831962250417,-0.1176978179323638,0,0,0,43.26834622953603,-1.976751009294206,0,1,1
3211,2014_13_WAS_IND,27,49,76,48.5,22.0,7.5,-0.0998176592059754,0.1263276538000292,-0.0297101483092577,-0.0464653654113376,-0.0693894208303196,-0.1433688920809368,-0.1899933162914671,0.219202230367504,1,0,1,43.87336965259277,9.02221346043344,1,1,0
585,2002_14_DET_ARI,20,23,43,39.5,3.0,-1.0,-0.1619169058322837,-0.1284137592495141,-0.0179151136624881,0.2515071757556406,-0.1125731046205893,-0.2163686727282696,-0.0958477698676397,0.1438016159025811,1,0,1,40.656175904514214,0.6180807029430047,1,1,1
367,2001_14_ATL_IND,27,41,68,46.5,14.0,4.0,-0.1343409956954787,-0.000389769390899,0.0036050025719338,0.1235344057080448,-0.0932884900519776,-0.1185543301000073,-0.1122740020381252,0.1975064387046758,1,0,1,43.90110662317874,3.6748549970478206,1,0,0
1903,2008_14_NE_SEA,24,21,45,43.0,-3.0,-7.5,-0.0778128785479703,-0.1059369695891888,-0.0538914046642565,0.1499785281066072,0.072809449673501,0.0670093509129033,-0.0892260436272346,0.1494032069819885,1,0,0,45.69492509090333,-4.446595732027477,0,1,1
3786,2017_04_PIT_BAL,26,9,35,42.0,-17.0,-3.5,-0.0919021079467047,-0.1218081559767374,-0.0300747597615123,-0.0582410079957676,-0.0619074848692137,0.069679981047482,-0.096783918706934,-0.0847952234226317,0,0,0,41.879876931653016,-2.9880666009553933,0,0,1
3339,2015_05_NO_PHI,17,39,56,49.5,22.0,6.5,-0.2222848038918839,0.0418840886932926,-0.1461819292648942,0.0257184885789905,-0.0529430021962304,0.0821974656568141,-0.0555196361106677,0.244547540705513,1,0,1,46.345557807817414,2.819192067951335,1,0,0
135,2000_12_DET_NYG,31,21,52,36.5,-10.0,5.0,-0.128695828410294,0.0956065410305414,-0.1456176465182221,0.0150323626670287,-0.1420408149845936,-0.2022199823559995,-0.1239465532924673,-0.0902505498033204,0,0,0,39.09573178079414,7.1855224317208926,1,0,1
839,2003_17_IND_HOU,20,17,37,46.5,-3.0,-9.0,-0.1338940772578221,-0.168914515051169,-0.0478112308872768,0.0804869155812526,-0.0695156388606884,0.1861374925905816,0.0570979605433703,0.0636100440910665,1,0,0,45.86070635921183,-5.03270548963779,0,1,1
47,2000_05_IND_BUF,18,16,34,44.0,-2.0,1.5,-0.1530927434577881,0.1024152118042209,-0.1956820230883539,-0.1740273574653906,-0.0683748479669133,0.2090151615683757,-0.044076839053745,0.0803856391200121,0,0,0,46.413732055274785,4.066580757537993,1,0,0
2925,2013_07_HOU_KC,16,17,33,38.5,1.0,7.0,-0.059677079331336,-0.1574587833488733,-0.0892176793133264,-0.1431736058303838,-0.0470604395797798,-0.1427921112998176,-0.0824401535145992,0.1710284568082871,0,0,1,39.89886732922391,5.273812778841542,1,1,0
4887,2021_09_CLE_CIN,41,16,57,47.5,-25.0,2.5,-0.0886187657677341,0.1618466721087299,-0.0211305826685958,0.009752141692041,0.0283213154411749,0.0476805440281749,-0.042659198609899,0.1195295943715536,0,0,0,48.29116601766692,4.100775999352884,1,0,1
4965,2021_14_NYG_LAC,21,37,58,44.0,16.0,9.5,-0.0079195851823661,0.1025660743925092,-0.0549523542366282,0.0488655172848286,-0.0639068885502135,-0.0929912106223635,-0.0099143097913933,0.0029713307474985,1,0,1,44.36748966336542,6.468830842004868,1,0,1
3423,2015_12_ARI_SF,19,13,32,45.0,-6.0,-7.5,-0.1330169020001058,-0.0682639035094896,-0.0442366573281694,0.167300426308347,-0.1048635087805348,0.197762601208538,-0.1227207277763151,-0.0401104537514791,1,0,0,45.28575251840658,-6.7859442680332265,0,1,0
2046,2009_08_NYG_PHI,17,40,57,43.0,23.0,-1.0,-0.0589984201269425,0.0288150381349077,-0.2029667205132007,-0.1570955361465666,-0.0224327915116473,0.1133447098160733,-0.0612837160455356,-0.0987960641859805,1,0,1,42.877857188041695,2.0396857996150697,1,1,0
2313,2010_12_PIT_BUF,19,16,35,43.5,-3.0,-6.5,-0.0508807473244504,0.0039006737312106,-0.0585003884138351,0.1335487293234404,-0.0477110295236634,0.0975519124895814,-0.1688011921791058,-0.0454870898461037,1,0,0,44.59431878965801,-3.2934386056993517,0,1,0
61,2000_06_TEN_CIN,23,14,37,38.0,-9.0,-10.0,-0.0355215298630024,-0.222234204501684,-0.1466762235999458,0.2028275872426208,-0.0968557118383141,0.0582711353794958,-0.3161968998201257,0.0346302088418454,1,0,0,40.0532173620342,-7.22111953606383,0,1,0
658,2003_02_MIA_NYJ,21,10,31,37.0,-11.0,-3.0,-0.0200082471046697,0.1688976981501576,-0.0028139390479022,-0.01942607654539,-0.0695591561981413,0.0382009878265153,-0.0694077641416235,-0.0523481533787819,0,0,0,46.3030737988326,4.700041778717715,1,0,0
2132,2009_15_ATL_NYJ,10,7,17,36.5,-3.0,5.5,-0.0025874175878563,-0.1773679085710911,-0.1037318544250861,-0.2400510685482008,-0.0570631615066654,0.0540647079542798,-0.0538177163583497,0.2267062828429645,0,0,0,42.8989501993364,4.398349210836351,1,1,0
95,2000_09_PIT_BAL,9,6,15,33.0,-3.0,4.5,-0.0937019585687942,-0.1605903493292151,-0.3319669274067852,-0.1828989812440092,-0.0823694166680045,-0.1092922741763689,-0.1939519119591474,-0.249874638845912,0,0,0,33.00703096690443,0.9159405986586872,1,1,0
479,2002_06_CAR_DAL,13,14,27,35.0,1.0,2.0,-0.1524609580223095,-0.0283137651333251,-0.1606671092185793,0.0622515915413182,-0.2136571442022256,-0.1237228804241687,-0.1076473413416073,-0.0874439596007061,0,0,1,38.4981577492275,3.587279099947704,1,0,0
1906,2008_14_WAS_BAL,10,24,34,34.5,14.0,6.0,-0.0680394471879966,0.0549193944675879,-0.1832046334730166,-0.2423782901675326,-0.071300756709408,-0.0179875183579429,-0.0825887472227449,-0.0155706500050629,1,0,1,41.32789255225327,7.624579603765799,1,1,0
849,2003_18_DAL_CAR,10,29,39,34.0,19.0,3.0,-0.1648704139068384,-0.0612326375487079,-0.1225701163791184,-0.1243459910046526,-0.0781980269752568,-0.1571945590624274,-0.1385892914865009,-0.1057580582636707,1,0,1,37.21912532198438,2.9815878238717373,1,0,1
4802,2021_03_CIN_PIT,24,10,34,42.5,-14.0,2.5,-0.2336771966508466,0.0188035162278487,-0.07966198263828,0.0555905140389321,-0.1281265285090558,-0.178027914741851,-0.0496694898653095,0.090692359597071,0,0,0,41.141849004478125,5.546370833604128,1,0,1
4340,2019_07_PHI_DAL,10,37,47,50.0,27.0,3.0,-0.021838899767285,0.1798456833205793,-0.0481392372624754,0.0536093365277177,-0.1294041158218209,0.0719820645604428,-0.1556892117395825,0.0568756073639342,1,0,1,46.918254423646545,5.060558567641592,1,1,1
2548,2011_13_IND_NE,24,31,55,48.5,7.0,20.5,-0.0003521677201536,0.3067523843952453,-0.0549824052532045,0.0068347719686664,-0.1070093213161999,-0.1721888823751822,-0.0176596630305067,0.1847877634986995,0,0,1,46.9929653740892,15.8793581404525,1,1,0
4654,2020_12_HOU_DET,41,25,66,52.5,-16.0,-3.0,-0.1603668856044038,-0.0112089957707717,-0.0021292566451055,0.1822189078820972,-0.1100919462392778,0.2067514065745326,0.0338562845659408,0.2033497690855218,0,0,0,49.88013002873956,-1.9612770657518914,0,0,0
322,2001_10_DET_ARI,38,45,83,39.5,7.0,2.0,-0.2367334600868021,-0.0621522887415272,0.0433192764305415,0.0167937017575532,-0.1626170432423067,-0.1795145787353927,-0.0344669978299708,0.0167789137302337,1,0,1,40.28921933148049,3.2207375816572514,1,1,1
1555,2007_03_NYG_WAS,24,17,41,41.5,-7.0,3.5,-0.0197518189071138,0.0389336315905641,-0.0503481751916525,0.0865556855164614,-0.0119957572269327,-0.0603938927888266,-0.040491877349035,0.2469132581224778,0,0,0,46.43488650035008,5.63394336124595,1,0,0
4948,2021_13_NYG_MIA,9,20,29,40.0,11.0,6.5,-0.1293493789487821,0.0802204881586823,-0.0477581438201379,-0.0473218831139621,-0.0954775148305155,-0.0678862977832428,0.030862346756276,-0.0201418888919832,1,0,1,43.55322723522658,6.085471653254855,1,0,0
3661,2016_13_KC_ATL,29,28,57,50.0,-1.0,5.0,-0.0724484291188762,0.2149689445816786,-0.0927218910180189,0.1302572822541667,-0.0532084725030347,0.0429464013332728,-0.1089362315751111,0.0784511008753246,0,0,0,47.61900245923855,4.528453455895859,1,1,0
3127,2014_06_GB_MIA,27,24,51,46.5,-3.0,-1.5,-0.1583110427646635,-0.0217249542482841,-0.1676366528295907,-0.0026888369187288,-0.0836180173021545,0.1689128422985429,0.0659143982838142,-0.0421919908885094,0,0,0,44.94860382662271,-0.7184039866203609,0,0,0
3706,2016_16_MIN_GB,25,38,63,44.5,13.0,6.0,-0.0058885123558266,0.1746796472359734,-0.0310187041357093,0.0581685604676608,-0.262389106940647,0.0223440028021166,-0.1039057161378965,-0.029705586214867,1,0,1,45.32784330133715,7.476848297420663,1,1,1
1631,2007_10_JAX_TEN,28,13,41,36.0,-15.0,4.5,-0.100870587538993,-0.1801094930204868,-0.1464840929351394,-0.1792592172259234,0.020651248669272,0.0483810327241934,-0.031997924132309,0.026509383581279,0,0,0,41.037551312201806,-0.6994231784113816,0,1,1
3353,2015_06_MIA_TEN,38,10,48,44.0,-28.0,2.5,-0.0984309060912195,0.0055925449562593,-0.007270236152769,0.0281840347391634,-0.0441718294989988,-0.0794273551136074,-0.0584369682443433,0.3051238099087943,0,0,0,45.76667513810429,5.948866103981036,1,0,1
3022,2013_15_CIN_PIT,20,30,50,44.0,10.0,-2.0,-0.1813836452682451,0.1065137230009364,-0.0416848353074676,-0.0006939267133248,-0.046273387134085,0.0594293139709654,-0.1016023681205612,-0.0790605722821626,1,0,1,44.565474766117624,0.15282734787824626,1,1,1
843,2003_17_TB_TEN,13,33,46,39.0,20.0,4.0,-0.1162722463434706,0.2020094645416378,-0.1418117070300547,-0.0454105096277087,-0.1259442666085177,0.0510661870236271,-0.1445577804685963,-0.1303389186743458,1,0,1,43.611623730299414,4.732328770815791,1,1,1
291,2001_08_TB_GB,20,21,41,37.0,1.0,5.0,-0.1847148441095816,0.1120974367005099,-0.054744962690643,-0.0760399725392008,-0.0329228315031061,0.1194680665663463,-0.0180616705134007,-0.0588094388992188,0,0,1,45.936034376375304,1.1211100881359024,1,1,1
3711,2016_16_ARI_SEA,34,31,65,43.5,-3.0,9.0,-0.0350288514123912,0.0794155724309772,-0.1860241093573204,0.0031286648106527,-0.0496986129832709,0.0024547562379248,-0.136820377218121,0.0469301172800689,0,0,0,43.47743897741504,4.577205351329441,1,1,0
4561,2020_05_ARI_NYJ,30,10,40,48.5,-20.0,-7.0,-0.1249093759902488,-0.2106733049477515,-0.1502708200759892,0.1285637802017898,0.048834481950993,-0.0070069880500638,-0.0368641686173599,0.1304822759238274,0,0,0,42.201488226185326,-4.1382060848422295,0,0,1
534,2002_10_WAS_JAX,7,26,33,39.5,19.0,1.5,0.0392909335266679,-0.0314248679878737,-0.1160959702525137,0.1155088059734045,-0.0596490580227103,-0.0769108213263097,-0.0067081655332387,-0.1138815939416975,1,0,1,41.82922548623554,1.8673320928571921,1,1,0
1953,2008_20_PHI_ARI,25,32,57,47.0,7.0,-3.5,-0.1292990612152751,0.0835286359440508,-0.1434686379522476,0.021782717754948,-0.1066686556479349,0.053857487866938,-0.1439668600231022,-0.2398060570213343,1,0,1,41.503585194066936,-0.6009200064433253,0,1,0
2571,2011_15_MIA_BUF,30,23,53,42.5,-7.0,-1.0,-0.0866081522866294,-0.091912762784383,0.0367047783952179,0.1238948469329925,-0.1255481867180871,-0.0299628248917938,-0.1803846231168687,0.0004375861186672,0,0,0,42.088832763525104,-2.2315033348503603,0,1,0
1345,2006_04_JAX_WAS,30,36,66,33.5,6.0,-2.5,-0.05810004035245,0.0721682463772847,-0.1823843353036152,0.0302124135962499,-0.0920593477203491,0.0194403695128479,-0.1175601814174935,-0.0719877842419318,1,0,1,42.58780373796674,2.853991059274283,1,1,1
3927,2017_14_DET_TB,24,21,45,47.5,-3.0,-0.0,-0.0958315442498484,0.0115370312321497,-0.0817252492324138,0.0834474010564826,-0.2499012954647607,0.0831674377015891,-0.0393764695859518,0.0789595631847628,0,0,0,45.008606907660806,3.602476227942615,1,0,1
2587,2011_16_MIA_NE,24,27,51,49.0,3.0,7.5,0.0193558621050434,0.3390676066844186,-0.0364820919249556,0.0801638201108224,-0.1093092728891493,-0.0295177729177591,-0.1218668304164265,-0.0159192676726036,0,0,1,47.52054371713351,9.501378447745521,1,0,0
1601,2007_07_CHI_PHI,19,16,35,42.5,-3.0,5.5,0.022190732530698,0.0694568376229219,-0.0646837230808234,-0.1932418933222929,-0.1912253363750227,-0.1589153460198707,-0.0503313741148497,0.0249832940813748,0,0,0,41.09715852451224,12.770486064336925,1,0,1
1591,2007_06_NYG_ATL,31,10,41,43.5,-21.0,-4.5,-0.1094872832747153,-0.1260460918420353,-0.1590462771737369,0.0173699586893994,-0.016972552625077,-0.0842312613537367,-0.1453185918062869,0.0418285160090914,0,0,0,39.61926793380856,-0.13714795778017796,1,0,1
4073,2018_06_LA_DEN,23,20,43,50.0,-3.0,-7.0,0.0367242715877131,-0.1132468423707829,-0.0640031196915373,0.1045937645437774,0.0154741020657614,0.2676979061047641,0.0085472396299262,0.0340098661231427,1,0,0,48.183395484554566,-5.886162206486707,0,1,1
4094,2018_08_NYJ_CHI,10,24,34,42.5,14.0,8.5,-0.0141669911553682,0.0690967016624711,-0.1560095903297362,0.0384853174602072,-0.1401516995568197,-0.1319385514107031,-0.1139327472824158,-0.0085875364485012,1,0,1,41.09190588858432,7.400668825208623,1,0,1
1506,2006_17_MIA_IND,22,27,49,44.0,5.0,9.5,-0.0578331931985189,0.3041823241291106,0.0870774658785905,-0.0193445530022569,-0.1564641049112761,-0.1189537510021713,-0.148223997253271,-0.0460015224892059,0,0,1,45.38119127710453,10.171892042601542,1,0,1
1243,2005_14_KC_DAL,28,31,59,44.0,3.0,3.0,-0.1468575478773917,-0.0155166233667833,-0.039176517520821,-0.1240369106082281,0.0214305168568123,0.1726433985438166,-0.0956779312148528,0.036996529769577,99,0,1,45.68404037812198,-2.1062975067996903,0,0,1
3314,2015_03_JAX_NE,17,51,68,48.5,34.0,14.5,0.0094371791963278,0.205309830966156,0.0201620450799113,0.0276881251425896,-0.0404598159718033,-0.1868493299270748,-0.1318941758263412,0.042421291305537,1,0,1,44.44745212713462,9.272573465348827,1,0,0
2955,2013_10_BUF_PIT,10,23,33,42.5,13.0,3.0,-0.1199695956626703,0.0318883777852605,0.0134608709341703,0.0548840388224862,-0.0162853766134937,-0.1730048372961139,-0.0462725465282588,0.0209648940235923,1,0,1,42.59278388874917,3.6761605926662506,1,1,0
1129,2005_05_TEN_HOU,34,20,54,40.5,-14.0,1.5,0.0218469390334916,-0.1215703777787233,-0.0772337714615677,0.101496034264865,-0.1057186650016122,-0.0307954435365962,-0.1907189232565738,0.4136711540926803,0,0,0,44.713081237629254,4.184624199657955,1,0,1
1261,2005_16_BUF_CIN,37,27,64,44.0,-10.0,13.0,0.0366246236686539,0.1611599130564745,-0.0376567620073418,0.006983254418938,-0.1818651949714227,-0.0893809185624305,0.0240238736474723,0.0805929763110215,0,0,0,45.69752193126342,11.826916368820148,1,1,1
2916,2013_07_SEA_ARI,34,22,56,41.0,-12.0,-5.0,-0.1329881144423013,-0.2287511839508731,-0.1238640187169894,-0.0617185281833238,-0.024037325291737,0.1513793429841265,-0.0816074867988992,-0.1229572945840449,0,0,0,40.665748268678236,-7.4600411291151225,0,1,0
2711,2012_08_ATL_PHI,30,17,47,43.5,-13.0,1.5,-0.1596156699950974,0.080698674701945,-0.1169559780963829,0.0002288663763655,-0.1756479275880835,0.1364590841703027,-0.0318244118546587,-0.0319905016180742,0,0,0,45.141489941822066,2.320069011510188,1,0,1
4548,2020_04_LAC_TB,31,38,69,42.5,7.0,7.5,-0.139180285854042,0.0536166390360572,-0.1873109227921019,-0.1484227179491742,-0.1442004156186471,0.0694234105121273,-0.0633887632542323,0.042337464854882,0,0,1,43.08983230768964,5.945765708707182,1,1,1
3167,2014_09_DEN_NE,21,43,64,52.5,22.0,-3.0,-0.0751729630994027,0.3028768374441218,-0.0002286280551557,0.0328269934267822,-0.0840002179416671,0.3681678660831883,-0.2012782131940351,0.0580456124757933,1,0,1,52.951583383961164,0.3112148068572078,0,1,1
4884,2021_09_NYJ_IND,30,45,75,46.0,15.0,10.5,0.075552502103834,0.0491426062342151,-0.137236521813606,0.0604305429892249,-0.0940749184812136,-0.1031459250780321,-0.058984742678448,0.2095875387866145,1,0,1,44.50087693718673,9.450751516452044,1,0,0
4567,2020_05_MIN_SEA,26,27,53,54.0,1.0,6.5,-0.0115077841632339,0.245106071211439,-0.031006717547781,0.1467463639563907,-0.0239028038254706,0.038222104222144,-0.038440268756655,0.0191579274420354,0,0,1,48.95452916596505,4.73781584422036,1,1,1
4967,2021_14_BUF_TB,27,33,60,52.5,6.0,3.5,-0.0039014613810412,0.1667894918754594,-0.0010615311046573,-0.1322522648227634,0.0085390884982949,0.1422041684283929,-0.1179341798874108,-0.0855875014524445,1,0,1,47.07329088571843,2.3108502172777468,1,0,0
2320,2010_12_PHI_CHI,26,31,57,41.5,5.0,-3.0,-0.1263327975403649,-0.0997884893235422,-0.2096846686987956,-0.1725602363815456,0.076212341375962,0.1807815477481351,-0.1191828531637223,-0.0180825299791103,1,0,1,42.60600195300387,-3.6631736598860516,0,0,1
1372,2006_07_JAX_HOU,7,27,34,39.5,20.0,-7.5,-0.1841906595552138,-0.0475905519184566,-0.0016286375488257,0.2346745721393051,-0.057158579323875,0.0850587826925531,-0.135937764781286,-0.1659494987447039,1,0,1,43.36163150246047,-8.524651085722688,0,0,0
1420,2006_11_MIN_MIA,20,24,44,34.0,4.0,3.0,-0.1582554036791291,-0.0546284863865909,-0.1154844462130088,-0.1015740674645706,-0.0793294528905599,-0.1596006529935671,-0.2594610349584642,-0.0395242664568803,1,0,1,37.1277786888886,2.514324969447764,1,0,1
1809,2008_06_NYG_CLE,14,35,49,43.5,21.0,-9.0,-0.1031921775370529,-0.0945831248261614,-0.1072377264964175,-0.070164699134731,0.0511805205169183,0.2387362702429737,-0.109084755820594,-0.1079680197417428,1,0,1,44.202226425536324,-7.1939680117138955,0,1,1
3283,2015_01_PIT_NE,21,28,49,51.0,7.0,7.5,-0.0223745923178313,0.1810466353361234,-0.0651796451760054,0.004957077550498,-0.2021848882648398,0.2015575371525518,-0.1568523419441556,0.1690350158681968,0,0,1,49.146718197412525,6.013731187384643,1,1,1
1871,2008_12_SF_DAL,22,35,57,45.5,13.0,9.5,-0.0703900343976346,-0.0142676012476671,-0.0479314853583021,-0.023338585844017,-0.1517661803129641,-0.1020163102153232,-0.0827294410630864,0.1268803297546895,1,0,1,42.3537337224519,6.624633297294054,1,0,0
1993,2009_03_PIT_CIN,20,23,43,36.5,3.0,-3.5,-0.1273094512913974,-0.0510819279522399,-0.1458605574281452,-0.0362127749076461,-0.1800345851597783,0.101494294688233,-0.2235845384223867,-0.0972999355258302,1,0,1,40.52746798935687,-1.3694673855298354,0,1,1
2608,2011_17_DAL_NYG,14,31,45,48.0,17.0,3.0,-0.0873819920675412,0.0742775212779312,-0.0232916793097151,0.115008105787157,-0.0692374763459272,0.158768637363251,-0.1083740040842792,0.0399403018763966,1,0,1,47.640541130429156,-1.3535812632294095,0,0,1
4989,2021_16_DET_ATL,16,20,36,42.5,4.0,7.5,-0.1751086120707748,-0.0484567861707747,-0.0546250672645441,0.1493570233292739,-0.1112470325491069,-0.0564115259962503,-0.0359060938106352,0.1579248494985075,0,0,1,43.80409264523341,1.6478045294276042,1,1,0
1422,2006_11_CHI_NYJ,10,0,10,39.0,-10.0,-5.5,-0.0558578310454089,-0.0953450478340049,0.0556377868499644,0.037040930905287,-0.1098984871965442,-0.0634440940997144,-0.1089600263518491,-0.2937896791195913,0,0,0,39.38319017475061,-3.409624263226753,0,0,0
2023,2009_06_CLE_PIT,14,27,41,37.5,13.0,14.0,-0.0804572407277215,0.217045481808772,-0.1414199762357688,-0.0339592103510402,-0.1724203275184529,-0.5118824094140477,0.009918713913971,0.0417555048944296,0,0,1,38.06141854935395,20.23229364574252,1,0,1
