,game_id,away_score,home_score,total,total_line,result,spread_line,ewma_dynamic_window_rushing_offense_home,ewma_dynamic_window_passing_offense_home,ewma_dynamic_window_rushing_defense_home,ewma_dynamic_window_passing_defense_home,ewma_dynamic_window_rushing_offense_away,ewma_dynamic_window_passing_offense_away,ewma_dynamic_window_rushing_defense_away,ewma_dynamic_window_passing_defense_away,home_spread_hit,over_hit,home_team_win
1201,2005_11_JAX_TEN,31,28,59,38.0,-3,-4.0,-0.1002738947795864,-0.0874009429032748,-0.1496034777267191,0.1989479257348979,-0.0843933687470979,0.0031817096628393,-0.0722631673254787,-0.1791024104267343,1,0,0
1202,2005_11_SEA_SF,27,25,52,42.5,-2,-12.0,-0.1758478120994371,-0.4668787379162276,-0.1308490296194794,0.1275433563071985,0.0982911493615151,0.1461328130099193,-0.0695197994895397,0.0336712982192069,1,0,0
1203,2005_11_IND_CIN,45,37,82,48.5,-8,-4.5,-0.0453202546789209,0.1621617281156185,0.0292416321915692,-0.1479955185082,-0.0019956632165269,0.4244881692003714,-0.0560554793877233,-0.1653837685422327,0,0,0
1204,2005_11_NYJ_DEN,0,27,27,41.0,27,13.0,0.0714723319581696,0.1862272461073742,-0.0882698358441174,-0.0131768800334786,-0.0904858049135861,-0.247873222306575,-0.0138227949725007,-0.0201196620570466,1,0,1
1205,2005_11_KC_HOU,45,17,62,44.5,-28,-6.5,-0.0280840412774441,-0.1426088381230978,0.0284598362588778,0.2138340391228627,0.0129726807062487,0.0503679714633383,-0.132760113057152,0.0830044159545245,0,0,0
1206,2005_11_MIN_GB,20,17,37,45.0,-3,3.5,-0.1776309721286195,0.1282611277867089,-0.1234263634564701,-0.0523514319564189,-0.1953902029745518,0.0001881484820353,-0.0521307989002465,0.0669803507410779,0,0,0
1207,2005_12_ATL_DET,27,7,34,40.5,-20,-3.0,-0.0678420237456599,-0.1119446666623319,-0.1521121376696134,-0.0182329458926664,0.073327831392821,-0.0607561529036585,0.0037703300021294,-0.0332530696134853,0,0,0
1208,2005_12_DEN_DAL,24,21,45,41.0,-3,1.5,-0.1324255129009086,0.0580025494204024,-0.037651901864613,-0.1134369065864332,0.0826605343684839,0.1558978938093498,-0.1650940345149502,-0.0565034688014669,0,0,0
1209,2005_12_CAR_BUF,13,9,22,36.5,-4,-4.0,-0.1481964065426552,-0.0985074876714903,0.0121703433507003,0.0005542948966712,-0.1940842913095994,0.1405536466201877,-0.2281372054519422,-0.1803050961245694,99,0,0
1210,2005_12_BAL_CIN,29,42,71,36.5,13,9.0,-0.0028825522528863,0.1692444262400006,0.0446539579647131,-0.0475146244023822,-0.1229320911329022,-0.2098579546645523,-0.1674161393877621,-0.0522408085767044,1,0,1
1211,2005_12_NE_KC,16,26,42,51.0,10,3.0,0.0404327715725569,0.0985067866104186,-0.1980885399859311,0.0181789645367399,-0.0760096823708364,0.178119400733358,-0.0657584829403405,0.1852760997527688,1,0,1
1212,2005_12_CLE_MIN,12,24,36,40.0,12,3.5,-0.1481604235789556,-0.0241709049007666,-0.1012786862507043,0.0269119367431408,-0.1211923994121472,-0.0994026922676462,-0.0068178942264196,-0.075021556342903,1,0,1
1213,2005_12_CHI_TB,13,10,23,33.0,-3,3.0,-0.1759849935697306,0.0215435626045219,-0.137004884278304,0.006627986818904,-0.1680178169606615,-0.2631787758702825,-0.2019362794224098,-0.2537445801220656,0,0,0
1214,2005_12_SF_TEN,22,33,55,42.5,11,7.0,-0.1008564790447732,-0.0626029975189146,-0.1493442293315582,0.2113221331979455,-0.1695765455870597,-0.3591091335733038,-0.0911555807020869,0.1494368468397948,1,0,1
1215,2005_12_JAX_ARI,24,17,41,41.5,-7,-3.5,-0.1778360465969966,-0.0111887027754817,-0.1832643692677855,0.0802654514300624,-0.0967433314685954,0.0390398361769264,-0.0776348252252917,-0.1364234651267434,0,0,0
1216,2005_12_GB_PHI,14,19,33,41.5,5,3.5,-0.1348877948350722,0.016646897954199,-0.1081889034484039,0.0443926837046212,-0.2055311156275459,0.0798370093053494,-0.0931967079326091,-0.067196951865124,1,0,1
1217,2005_12_NYG_SEA,21,24,45,47.5,3,5.5,0.0950797857626565,0.1568964092980818,-0.0775863219229239,0.0548693818960218,-0.0545321073040505,0.0305072336170074,-0.1913428028919899,-0.0276519206367659,0,0,1
1218,2005_12_NO_NYJ,21,19,40,37.0,-2,-1.0,-0.1639622067274138,-0.2442515532635345,0.0110591751616172,-0.0148201141992281,-0.1280301647196481,-0.0912246032097403,0.0009659430815047,-0.009151466702918,0,0,0
1219,2005_12_PIT_IND,7,26,33,47.0,19,8.0,0.0176276628677,0.4291772569621728,-0.007062144970905,-0.0962267034275875,-0.0694148827205965,0.024568512380966,-0.1499913498941805,-0.0631832684057695,1,0,1
1220,2005_13_HOU_BAL,15,16,31,37.0,1,7.0,-0.1111121158031849,-0.1554727471095391,-0.1489480326302624,-0.0054673078486304,-0.1007273599091501,-0.092601926062732,0.0491257161176535,0.2358443202409386,0,0,1
1221,2005_13_ATL_CAR,6,24,30,43.5,18,3.0,-0.1664491549053637,0.1656873557857948,-0.2434661894945163,-0.1302752934212683,0.0867196014396816,-0.0453759021747587,0.009493691249327,-0.0777731230928967,1,0,1
1222,2005_13_GB_CHI,7,19,26,32.0,12,7.0,-0.1522848768155098,-0.2579025367195919,-0.1738467630497575,-0.2472495938168012,-0.1584279862329881,0.0524498854261642,-0.0737813578353765,-0.1143526043827718,1,0,1
1223,2005_13_JAX_CLE,20,14,34,36.5,-6,-3.0,-0.1227337136018879,-0.145117744949586,-0.0398120981025832,-0.0326798743825955,-0.0597253499623117,0.0232835536099874,-0.0937114925725595,-0.115993094966146,0,0,0
1224,2005_13_MIN_DET,21,16,37,38.0,-5,-3.0,-0.0495737740628532,-0.150487114003021,-0.1063086580831673,-0.0055063215688445,-0.1552703694874384,0.0102500737744572,-0.0979647180304458,-0.0285982073726432,0,0,0
1225,2005_13_TEN_IND,3,35,38,47.5,32,14.0,-0.0012498442038543,0.3855958204859711,-0.056674362059762,-0.1013001892312115,-0.0822691431979489,-0.0625147957340165,-0.1216959419078322,0.1606385463953243,1,0,1
1226,2005_13_BUF_MIA,23,24,47,35.5,1,3.0,-0.0466172224790161,-0.1497575703441403,-0.080778400738697,0.0142802487945433,-0.1763055594691383,-0.0679848195368983,0.000764433791568,0.0353069800960543,0,0,1
1227,2005_13_TB_NO,10,3,13,39.0,-7,-3.5,-0.1118380974461745,-0.0036306280693925,-0.0239384789603198,0.0299378065243933,-0.1546029019248946,-0.0213184660226769,-0.1269228733005225,-0.0318497257938009,0,0,0
1228,2005_13_DAL_NYG,10,17,27,41.0,7,3.0,-0.0382684432773496,0.0355495695943792,-0.1695856171834305,-0.0294210472087214,-0.1196390653725572,0.0347505129877623,-0.0163265737778407,-0.0977365967178183,1,0,1
1229,2005_13_CIN_PIT,38,31,69,43.0,-7,4.0,-0.1087654307772568,0.0056555314830835,-0.1375337657679178,-0.0319585474102643,-0.0116597398273615,0.1840163747513535,0.0277962196888892,-0.0222312299301805,0,0,0
1230,2005_13_ARI_SF,17,10,27,43.5,-7,-3.0,-0.1410062304037994,-0.3235867862818873,-0.0745008486795858,0.1195914618917334,-0.1793262592678937,-0.0196047417627015,-0.1298573091483943,0.0584524662150167,0,0,0
1231,2005_13_DEN_KC,27,31,58,47.0,4,0.0,0.0064056113926142,0.1589095917956962,-0.1290840852416537,0.0121144864255317,0.0835956966695474,0.1259097217051848,-0.145986924275597,-0.0562081477158708,1,0,1
1232,2005_13_NYJ_NE,3,16,19,42.5,13,7.5,-0.0326533324905323,0.1406031983524422,-0.0884823658665871,0.2197167638287626,-0.1584232724147265,-0.1620564428264493,0.0030779276736214,0.0592124172741176,1,0,1
1233,2005_13_SEA_PHI,42,0,42,44.0,-42,-3.0,-0.1095404579792913,-0.0463403196702289,-0.076024638175623,0.0093226074343529,0.0664339998092499,0.1197664311319948,-0.0557154504964685,0.0604852563810526,0,0,0
1234,2005_14_NE_BUF,35,7,42,38.0,-28,-3.5,-0.1659101887310672,-0.0503603047547623,-0.0070924392616064,0.0209114727258455,-0.0525896741472701,0.1630411540219535,-0.091544825977557,0.1381730950636149,0,0,0
1235,2005_14_TB_CAR,20,10,30,37.0,-10,5.5,-0.145952911964761,0.1471546767106736,-0.2124406747364565,-0.1502866885065455,-0.1330041535995781,-0.0043249975486513,-0.139432620549775,-0.0553894974086468,0,0,0
1236,2005_14_CLE_CIN,20,23,43,41.5,3,12.5,0.0070769397274253,0.1792627489159393,-0.0063597339358765,0.0056978947679019,-0.1486908142380898,-0.0685798798124744,-0.0434195372064527,-0.0116073607768196,0,0,1
1237,2005_14_IND_JAX,26,18,44,43.0,-8,-7.5,-0.0628189311854854,0.0297807803550052,-0.1195286786566126,-0.0407064825291749,-0.014226714399544,0.4619171841724887,-0.0975707427357167,-0.1237530116639978,0,0,0
1238,2005_14_CHI_PIT,9,21,30,32.0,12,4.0,-0.1189166940748778,0.0386095659819479,-0.0980415732346814,-0.0039689168032675,-0.15533543351027,-0.332629455657856,-0.1658933506893551,-0.2559265698197469,1,0,1
1239,2005_14_HOU_TEN,10,13,23,44.0,3,6.5,-0.1233379784206309,-0.090514944737436,-0.1150895991663739,0.2702111716053873,-0.0797928153164947,-0.1219573963464502,-0.0105327174838376,0.1731191570903545,0,0,1
1240,2005_14_WAS_ARI,17,13,30,41.5,-4,-3.0,-0.175062384070555,0.0121942748726286,-0.1621829781880721,0.0014804454361825,-0.090493597721757,0.0540183071128354,-0.1149066680859183,-0.0205710003113506,0,0,0
1241,2005_14_NYG_PHI,26,23,49,40.0,-3,-3.0,-0.1672788685869717,-0.1703386818550842,-0.0955173916545432,0.0208917149866173,-0.0567795480365211,-0.0158582582438075,-0.1877424143090856,-0.0647508101935753,99,0,0
1242,2005_14_SF_SEA,3,41,44,45.0,38,15.5,0.0247745216968154,0.11906169307921,-0.118855576055757,-0.0829111479454061,-0.1740371073412414,-0.3231195497959667,-0.0856941646092249,0.1412981065050223,1,0,1
1243,2005_14_KC_DAL,28,31,59,44.0,3,3.0,-0.1468575478773917,-0.0155166233667833,-0.039176517520821,-0.1240369106082281,0.0214305168568123,0.1726433985438166,-0.0956779312148528,0.036996529769577,99,0,1
1244,2005_14_BAL_DEN,10,12,22,40.5,2,14.0,0.0807245862367788,0.1287420087416696,-0.1118428935467618,-0.0110602543917404,-0.1462189280335236,-0.1597547579304771,-0.1260295112970789,-0.05126437315528,0,0,1
1245,2005_14_DET_GB,13,16,29,37.0,3,5.5,-0.1519782398719176,0.0045849337543091,-0.0869973981039876,-0.1990227941014525,-0.0280230302411204,-0.1696407977095266,-0.0953054499302454,0.0524759491772748,0,0,1
1246,2005_14_NO_ATL,17,36,53,44.0,19,10.0,0.0705815414676163,-0.0848640895561522,0.0025854495374432,-0.0590796156192552,-0.1261011797944939,-0.0302224912376258,-0.0178117349738045,0.0387317717573747,1,0,1
1247,2005_15_TB_NE,0,28,28,36.0,28,4.5,-0.0382389784466502,0.1936460730854782,-0.1288334167780556,0.0365174278664584,-0.119807201971632,0.0084586636921661,-0.1637830400530383,-0.0590112003098068,1,0,1
1248,2005_15_KC_NYG,17,27,44,45.5,10,3.0,-0.0658723759698845,0.0282799863123407,-0.1372104752425732,-0.0625571809675324,0.0522529970573924,0.191331904384767,-0.0921520469162426,0.1063970516303301,1,0,1
1249,2005_15_DEN_BUF,28,17,45,35.0,-11,-8.0,-0.1902952227913015,-0.1265861382320321,-0.0022258392380538,0.0608597733939948,0.0474845483014106,0.1155779031577616,-0.1322280567061451,-0.0177256043775804,0,0,0
1250,2005_15_ARI_HOU,19,30,49,43.5,11,-1.0,-0.0580258957075772,-0.145950208208539,-0.0369056775265431,0.1219791872202382,-0.2430184468852786,-0.0008620630899387,-0.146705706613437,-0.0468196893186484,1,0,1
1251,2005_15_SF_JAX,9,10,19,39.5,1,14.5,-0.0801399483060503,0.0404028669853825,-0.107832918235391,0.0078332761657951,-0.1971712405883281,-0.3371036625363878,-0.0754085826990664,0.1851903404906714,0,0,1
1252,2005_15_NYJ_MIA,20,24,44,35.5,4,7.5,-0.1130089719857236,-0.0446915830610832,-0.0699567049510997,0.0177937080592793,-0.108473669784451,-0.1723542192338547,-0.0092276923816455,0.0183963809845821,0,0,1
1253,2005_15_PIT_MIN,18,3,21,41.5,-15,-3.0,-0.1332495585891975,0.04075014718402,-0.0832814118341143,-0.0855124731811395,-0.1103457244001701,0.1082147722425838,-0.0769521478690551,-0.0198932753490353,0,0,0
1254,2005_15_CAR_NO,27,10,37,40.5,-17,-7.0,-0.1091903738962719,-0.0554620104822508,-0.0248991606478911,0.0608650030304297,-0.1688847055046254,0.1191605902226661,-0.1847341790943744,-0.1146942405754509,0,0,0
1255,2005_15_SEA_TEN,28,24,52,45.0,-4,-7.5,-0.1341884763906147,-0.1025972602119856,-0.0901254811143914,0.1926666286131605,0.0213483385337393,0.1638143247776215,-0.1454757639421625,-0.1217708461561828,1,0,0
1256,2005_15_CIN_DET,41,17,58,44.0,-24,-7.5,-0.0544608845321548,-0.1395621909959188,-0.0775960869464104,0.0353463986441761,0.0266867861429238,0.130121257523272,-0.0255003458992285,0.0139511995278908,0,0,0
1257,2005_15_DAL_WAS,7,35,42,36.0,28,3.0,-0.0881946049119341,-0.003351634620957,-0.1901412847593141,-0.0249376115069267,-0.1369564304558887,0.0569231030174428,-0.0028593129951271,-0.0631158343887394,1,0,1
1258,2005_15_ATL_CHI,3,16,19,30.5,13,3.0,-0.1264239850106613,-0.3016706878387472,-0.1545463003303032,-0.146146758580837,0.0542291846106658,-0.0482359468446238,0.0018892412485088,-0.0787155175844899,1,0,1
1259,2005_15_GB_BAL,3,48,51,33.0,45,3.5,-0.1598878142653609,-0.1486615804772382,-0.1323993907673374,-0.0455627554100917,-0.1257712372476569,0.0056763296738569,-0.1034103826847777,-0.1536143810768303,1,0,1
1260,2005_16_DAL_CAR,24,20,44,38.5,-4,5.5,-0.1536593169903398,0.1180872115771544,-0.1728608187717831,-0.1497014396252375,-0.1095431172526042,-0.0015751451014223,-0.0127569872890556,0.0166750012561155,0,0,0
1261,2005_16_BUF_CIN,37,27,64,44.0,-10,13.0,0.0366246236686539,0.1611599130564745,-0.0376567620073418,0.006983254418938,-0.1818651949714227,-0.0893809185624305,0.0240238736474723,0.0805929763110215,0,0,0
1262,2005_16_PIT_CLE,41,0,41,33.0,-41,-7.0,-0.1917948864976168,-0.0450762317977356,-0.0062977928056371,-0.0523100601327881,-0.1091006306577218,0.1132647569522345,-0.1148020590292433,-0.0612593071282821,0,0,0
1263,2005_16_JAX_HOU,38,20,58,38.0,-18,-6.0,-0.0630503532854995,-0.1444571379063615,-0.046625963637684,0.0855861197676422,-0.0867663981925313,0.0208113529752268,-0.0961520031820065,-0.0465474875871865,0,0,0
1264,2005_16_TEN_MIA,10,24,34,43.0,14,5.5,-0.1027634865578327,-0.0532506533866671,-0.0954013986854672,0.0147508842942458,-0.1342320242211722,-0.0314710516081538,-0.0733402126040589,0.2735419850610284,1,0,1
1265,2005_16_DET_NO,13,12,25,37.5,-1,3.0,-0.1080837439873475,-0.0982257732181637,-0.0277991204147589,0.0642936341257829,-0.0643383351772707,-0.1268202044067405,-0.0529006107943454,0.0772630259346852,0,0,0
1266,2005_16_ATL_TB,24,27,51,37.5,3,3.0,-0.1362843675944425,-0.046268342018762,-0.1742233369628671,-0.0013616641988921,0.024664982569932,-0.0894720970687867,-0.0260802469453516,-0.0781242145260584,99,0,1
1267,2005_16_NYG_WAS,20,35,55,38.0,15,3.0,-0.0871083919367088,0.0683298468914532,-0.1534428121177576,-0.0720413061786907,-0.0391161446491081,0.0371375754704366,-0.0985484473157333,-0.0689869649787457,1,0,1
1268,2005_16_PHI_ARI,21,27,48,39.5,6,1.0,-0.2260218838010542,-0.0278377002055121,-0.1399726631999991,-0.0557863211915243,-0.1038425256791083,-0.1715261174288962,-0.11277843931132,0.0111885601675571,1,0,1
1269,2005_16_IND_SEA,13,28,41,47.0,15,7.0,0.0257597788628423,0.24522586049705,-0.1412735562700645,-0.0433965176245077,-0.0929863209547967,0.3913009233413387,-0.0841746042818915,-0.0811235255850438,1,0,1
1270,2005_16_CHI_GB,24,17,41,31.0,-7,-7.0,-0.1126408694356796,-0.0469031369575715,-0.0753811263058807,-0.0518931830672614,-0.1393494389999445,-0.2765168394429091,-0.1620924571744766,-0.1725128137870139,99,0,0
1271,2005_16_MIN_BAL,23,30,53,34.0,7,2.5,-0.12416426513656,-0.0555257980107511,-0.1194076702071474,-0.1030835466288821,-0.1599410385978698,-0.0039338920309398,-0.0854336143348929,-0.0482349885226245,1,0,1
1272,2005_16_NE_NYJ,31,21,52,37.5,-10,-4.0,-0.1262156450423854,-0.1469871634506806,-0.0153417054616351,0.0071841995131913,-0.0654065262793451,0.221717498863712,-0.1407760867788142,-0.0196913662701802,0,0,0
1273,2005_17_CAR_ATL,44,11,55,42.0,-33,-3.5,0.0112656425324794,-0.0719693373551425,-0.0107332598353256,-0.0690258772703943,-0.1534631876436838,0.0980736997293273,-0.1468438252678039,-0.1068736704795072,0,0,0
1274,2005_17_BAL_CLE,16,20,36,37.0,4,-3.0,-0.1789701750350369,-0.1016666575707649,0.014819963541767,0.044205322607607,-0.1409323695840781,0.0054122375915964,-0.1469812982677548,-0.0740478823599361,1,0,1
1275,2005_17_SEA_GB,17,23,40,40.5,6,3.0,-0.1037964320279667,-0.0507559731381964,-0.0789721305006472,-0.0276245760239513,0.0515654708841517,0.234937570861168,-0.1586213125395118,-0.0039778206012311,1,0,1
1276,2005_17_ARI_IND,13,17,30,43.5,4,6.0,-0.1172101428814522,0.3779897898259671,-0.0428915314564078,-0.0470146762150359,-0.234546262727948,-0.0039343641729831,-0.1470285323349369,-0.0845753629331543,0,0,1
1277,2005_17_CIN_KC,3,37,40,47.0,34,7.5,0.0569094569955613,0.1548070502769378,-0.0383937370286198,0.0694169812751313,0.0399216724710575,0.1464303252144592,-0.0529690186118393,0.057899363169271,1,0,1
1278,2005_17_MIA_NE,28,26,54,37.0,-2,3.0,-0.0585566089338311,0.1962700734378913,-0.1255938630381653,-0.023605068487694,-0.1043981299113882,-0.0624296527825945,-0.1011152819224088,-0.0327252873415828,0,0,0
1279,2005_17_BUF_NYJ,26,30,56,37.5,4,1.5,-0.1119207091356217,-0.1363724802350718,-0.0163544533626841,0.0081345952448986,-0.1796285458165373,-0.0254736552615795,0.027730014480819,0.0693595206767876,1,0,1
1280,2005_17_DET_PIT,21,35,56,35.5,14,15.5,-0.073867907537652,0.1872317026678872,-0.111507343719399,-0.1117551558468848,-0.0680157031334854,-0.1237163783734846,-0.1102694862547335,0.0653442794608253,0,0,1
1281,2005_17_NO_TB,13,27,40,37.5,14,13.0,-0.1099781205576546,-0.0408775783606103,-0.1672579310643216,0.0032766530128255,-0.1581621280461977,-0.0838151757221604,-0.0350695914311988,0.0468191391454893,1,0,1
1282,2005_17_TEN_JAX,13,40,53,38.0,27,4.0,-0.0404802852772441,0.0425299472424727,-0.1060643759119242,-0.0198008346185643,-0.1332992341998338,-0.0728254906455558,-0.080578573381689,0.2276589587749566,1,0,1
1283,2005_17_HOU_SF,17,20,37,37.5,3,-1.0,-0.1009418058776837,-0.3196558597717674,-0.1207529816454771,0.157084166861372,-0.0766205922230425,-0.1058996567603472,-0.0038494904302232,0.1041711118314283,1,0,1
1284,2005_17_CHI_MIN,10,34,44,35.0,24,3.0,-0.1774800090558707,0.0190293212294995,-0.1048049314541209,0.0223344170562288,-0.1362518480093015,-0.2290877400638702,-0.1467482814528991,-0.1698900797892976,1,0,1
1285,2005_17_WAS_PHI,31,20,51,37.0,-11,-7.0,-0.1162606189089338,-0.1813515788378988,-0.1341072855995869,0.0316780370653744,-0.0857537154781215,0.1319927118347218,-0.1260403008521217,-0.0750153484902799,0,0,0
1286,2005_18_WAS_TB,17,10,27,37.5,-7,2.5,-0.1007994080251374,-0.0245912337127645,-0.1669088191989249,-0.0159908951849727,-0.0705317276712748,0.0870125479722515,-0.1344186981450899,-0.0974192917444101,0,0,0
1287,2005_18_JAX_NE,3,28,31,37.5,25,8.0,-0.0635701422439582,0.1907246582520605,-0.1127511199932114,0.0200224066931142,-0.0396411323132253,0.0672123073510669,-0.1056028616176145,-0.0398455655342663,1,0,1
1288,2005_18_CAR_NYG,23,0,23,43.5,-23,3.0,0.0021361679080501,0.0294768463925392,-0.1566590593182451,0.0341823698245375,-0.1223857149524538,0.1341819721275373,-0.2332112359691336,-0.0988712746095574,0,0,0
1289,2005_18_PIT_CIN,31,17,48,44.0,-14,-3.0,0.0140919137252815,0.0940350652732251,-0.0276026244167177,0.1059091420767378,-0.042769016356685,0.1508274968062465,-0.1023195335487421,-0.0661561050576072,0,0,0
1290,2005_19_WAS_SEA,10,20,30,41.0,10,8.5,0.0244766454620666,0.1889503540417876,-0.1589049720540678,0.0180918665057067,-0.0798946649522919,0.0213385208443541,-0.1564948901458185,-0.1263800809283737,1,0,1
1291,2005_19_NE_DEN,13,27,40,44.0,14,3.0,0.0675165495154847,0.1112522201943073,-0.1069987758510974,-0.0627226652767959,-0.0684622284412592,0.1996735159711813,-0.1394235035929218,-0.0062914671971695,1,0,1
1292,2005_19_PIT_IND,21,18,39,46.5,-3,8.5,-0.1200409181438805,0.3300375104042225,-0.0341930099150926,-0.0368845601858274,-0.035326878376631,0.1979187106688473,-0.1072114719420444,-0.0501086794512448,0,0,0
1293,2005_19_CAR_CHI,29,21,50,31.0,-8,3.0,-0.1394943142708399,-0.2029265148728997,-0.0736735318240385,-0.1325833578248225,-0.0990562273356502,0.1303362998340087,-0.2302542196326732,-0.1565958640585719,0,0,0
1294,2005_20_PIT_DEN,34,17,51,41.0,-17,3.5,0.0447212150234314,0.1022235685813174,-0.1199385769996241,-0.0475132365336056,-0.0495643799592927,0.1938791481543396,-0.1042853256333855,-0.0470133947141373,0,0,0
1295,2005_20_CAR_SEA,14,34,48,43.0,20,5.5,0.0048490761291083,0.1987232680631541,-0.1595295822869366,0.0136206274428583,-0.1063003567577311,0.1605655770202954,-0.1907206723060186,-0.153875865512933,1,0,1
1296,2005_21_SEA_PIT,10,21,31,47.0,11,4.0,-0.0573025284349224,0.2412334370405428,-0.0748083154793348,-0.0730360725072147,0.0035368262881223,0.20716710664314,-0.169417413554816,-0.0256546338600868,1,0,1
1297,2006_01_MIA_PIT,17,28,45,34.5,11,1.5,-0.0330946286239336,0.2554454459732441,-0.0018914828603435,-0.091728035681342,-0.0969045715658846,0.0431213516770074,-0.099802642690518,-0.0232107772549277,1,0,1
1298,2006_01_ATL_CAR,20,6,26,39.0,-14,4.5,-0.1186354594079378,0.0786505351900558,-0.1574989111332547,-0.1035698911874395,-0.1990178505522207,-0.0548480197150128,0.0229740863575876,0.0100686761996754,0,0,0
1299,2006_01_NO_CLE,19,14,33,36.0,-5,3.0,-0.2214675825295305,-0.1619960364140563,0.0069544651655811,-0.0010883413169184,-0.1774602521476225,-0.1121900842480901,-0.0343462861142521,0.0609634613812655,0,0,0
1300,2006_01_SEA_DET,9,6,15,44.0,-3,-6.0,-0.0611229031983484,-0.0291274066691757,-0.0564881887879087,0.0587977636062299,0.0197523226653956,0.1886548132292455,-0.1793883882521578,-0.0815261219792968,1,0,0
1301,2006_01_PHI_HOU,24,10,34,37.0,-14,-6.0,-0.0619989261507237,-0.1338120987989923,-0.018666933275267,0.0293494058698799,-0.1287302295603472,-0.2748817757421932,-0.1235300164969915,0.0029525090942961,0,0,0
1302,2006_01_CIN_KC,23,10,33,49.5,-13,-1.5,0.0843789590738947,0.2180649972173112,-0.0435722164432952,-0.0238293544367472,0.0013582077546332,0.0736361901799715,-0.0150045745178928,0.2781401951838887,0,0,0
1303,2006_01_BUF_NE,17,19,36,41.0,2,10.0,-0.105066217196731,0.185468539752869,-0.1555559778666978,-0.0324992048493448,-0.1325327635973055,-0.0422208261392457,0.0533772191265072,0.0892411613991812,0,0,1
1304,2006_01_BAL_TB,27,0,27,33.0,-27,3.0,-0.117152108943614,-0.0995000288014257,-0.1684976247470534,-0.0899421094276929,-0.1488254039978585,0.0176385654999436,-0.1893527748499022,-0.1305776796389968,0,0,0
1305,2006_01_NYJ_TEN,23,16,39,35.0,-7,2.5,-0.1399199574290317,-0.1115405947147587,-0.0558979531466397,0.2471115651742822,-0.0987060972408954,-0.1491974393294419,0.0278241221917,-0.0515482610504035,0,0,0
1306,2006_01_SF_ARI,27,34,61,44.0,7,9.5,-0.2066755821742932,0.0342401785570889,-0.1657975152974784,-0.1257417528860052,-0.0688015907954756,-0.3132737609308456,-0.1058548375223574,0.0647344394115282,0,0,1
1307,2006_01_CHI_GB,26,0,26,35.0,-26,-3.5,-0.1104468671991307,-0.0801661418614905,-0.0932750894578683,-0.0349684768241757,-0.0772666161622991,-0.148412547761611,-0.0293549230787683,-0.0080297773152989,0,0,0
1308,2006_01_DAL_JAX,17,24,41,36.5,7,-2.5,-0.0805768282376124,0.0505632937326158,-0.1124518076027955,0.0217508498087338,-0.1259072608005955,-0.0324547266876298,-0.0398333953640646,0.0190822494011534,1,0,1
1309,2006_01_IND_NYG,26,21,47,47.5,-5,-3.0,-0.0104846487541894,-0.0865516930605639,-0.1250200781235812,0.0625381800737906,-0.1513836961963294,0.2279882894110436,-0.0508221158631639,0.0236022838762126,0,0,0
1310,2006_01_MIN_WAS,19,16,35,35.5,-3,4.0,-0.0886030697652165,-0.0069440600659616,-0.1793542700837183,-0.0911507331602264,-0.0691978288473517,0.0294100413445068,-0.1344423709687908,0.0307998721440074,0,0,0
1311,2006_02_TB_ATL,3,14,17,36.0,11,4.5,-0.1537674221665407,-0.0115607215822575,0.0023266142230767,-0.0617355851054662,-0.1219901966043535,-0.2383683507923477,-0.1653986377753083,-0.0284772219325944,1,0,1
1312,2006_02_DET_CHI,7,34,41,32.0,27,7.0,-0.1067982178224644,-0.0515367690035433,-0.0671479512182348,-0.0461860796582909,-0.1300410355823729,-0.0440954196401544,-0.1174240089454344,0.0546801441292944,1,0,1
1313,2006_02_CLE_CIN,17,34,51,40.5,17,10.5,-0.0025922167787534,0.0463502266349902,0.0005246949453453,0.1867940327476401,-0.2247186723840429,-0.1930594259616984,-0.0266134541002403,0.0207972005672911,1,0,1
1314,2006_02_NO_GB,34,27,61,40.5,-7,-1.0,-0.1334959054959222,-0.1052067415571616,-0.1198960596080761,0.0412811072120374,-0.1774982228071493,-0.0701042254658468,-0.071619429865615,-0.0106380186778122,0,0,0
1315,2006_02_HOU_IND,24,43,67,47.0,19,12.5,-0.1504400373147613,0.2472727738475806,-0.0194030979782196,0.0683796758462876,-0.0584624066706204,-0.1361401587709715,-0.0245667824949733,0.1045194261302236,1,0,1
1316,2006_02_BUF_MIA,16,6,22,37.0,-10,6.5,-0.1021733120390891,-0.0054498100400828,-0.1241717411789592,0.0514670043935745,-0.1307120013748097,-0.029475090587644,0.0406840005606846,0.0431977044249636,0,0,0
1317,2006_02_CAR_MIN,13,16,29,37.5,3,2.0,-0.0811668359504207,0.0964032028624339,-0.1286756624214924,0.0271719910267607,-0.1135357414017715,-0.0056231550207967,-0.1197973808253149,-0.051424070969725,1,0,1
1318,2006_02_NYG_PHI,30,24,54,42.0,-6,3.0,-0.1146185575976795,-0.1443971578480068,-0.1088060336973504,-0.0242418381845595,0.0136002842023709,-0.0217463052814744,-0.1288698043463715,0.1119045025737653,0,0,0
1319,2006_02_ARI_SEA,10,21,31,48.0,11,7.0,-0.0550454086615669,0.1609268210928776,-0.2268037051658696,-0.0869670958014745,-0.1851490178887649,0.0691215594152957,-0.1609821996871525,-0.0917295034872705,1,0,1
